"Accession","Gene","Protein","Min_1","Min_2","Min_3","Rich_1","Rich_2","Rich_3"
"Q06630","YDR296W","MHR1",7.64793810365924e-06,7.2697598540368e-06,7.6312341581245e-06,8.13114519168048e-06,8.55126553446681e-06,8.39714885750361e-06
"Q06631","YDR299W","BFR2",3.15173443922813e-05,3.20467527059272e-05,3.18965943365787e-05,3.82154826799778e-05,4.2739447922926e-05,4.27236732931738e-05
"Q06632","YDR301W","CFT1",7.19051689998732e-06,7.46370195153591e-06,7.70867206865537e-06,8.23930323574331e-06,8.25448108246791e-06,8.52634824972968e-06
"Q06639","YDR303C","RSC3",1.4924762952097e-05,1.53241394659256e-05,1.55230881656708e-05,1.61411514341006e-05,1.68077480632189e-05,1.66488480119608e-05
"Q06644","YDR307W","PMT7",7.11969513489162e-06,7.27194877091894e-06,7.54118017729127e-06,6.93186936512545e-06,7.66837994603008e-06,7.60347875517416e-06
"Q06651","YDR313C","PIB1",5.71892751358809e-07,5.48203387650625e-07,5.46874607680637e-07,4.81500381609245e-07,5.92197490683803e-07,5.61330470224801e-07
"Q06668","YDR316W","OMS1",2.08771930179484e-06,2.02215489729993e-06,2.03017284153009e-06,2.39087461610683e-06,2.44349984537246e-06,2.43329638650124e-06
"Q06672","YLR435W","TSR2",2.68491373870139e-05,2.60592966292002e-05,2.53675209744119e-05,3.01982686097604e-05,3.39114399784744e-05,3.13108655820426e-05
"Q06673","YLR436C","ECM30",4.15408338455624e-05,3.82276453355835e-05,4.05614591388207e-05,3.66977070546085e-05,3.68668835084828e-05,3.97224820040807e-05
"Q06677","YDR320C","SWA2",6.58072075658826e-06,6.7222328024422e-06,6.44682534581645e-06,7.18630298859354e-06,7.91917204760667e-06,7.89375992946875e-06
"Q06678","YDR322W","MRPL35",2.53023599990832e-06,2.34420342257662e-06,2.64838928894182e-06,2.73870590090162e-06,2.76426438211678e-06,2.77247786316382e-06
"Q06679","YDR324C","UTP4",3.37363899017761e-05,3.48481035347188e-05,3.58847681504969e-05,3.8734947589546e-05,3.9958704746042e-05,3.94737666380012e-05
"Q06680","YDR325W","YCG1",7.15863029882517e-06,7.3738923577717e-06,7.60561336578571e-06,7.78648624979167e-06,8.38471508560524e-06,8.46022810754964e-06
"Q06681","YDR326C","YSP2",4.05731614842356e-07,4.08149535008203e-07,4.46377937828288e-07,4.66365074368327e-07,4.94084292139936e-07,4.71204838730721e-07
"Q06682","YDR330W","UBX5",2.87328184607873e-05,2.85151355749664e-05,2.99569173308767e-05,2.64102357926683e-05,2.88426866712672e-05,2.80539083365418e-05
"Q06685","YLR410W","VIP1",6.71101376123967e-05,6.72190825929948e-05,6.65442275754035e-05,7.19887783964815e-05,7.4022528518308e-05,7.24937647486348e-05
"Q06688","YLR412W","BER1",5.5341692110298e-06,5.80760479862996e-06,5.56511459401117e-06,5.40608824780311e-06,6.01667695700714e-06,6.0214464887389e-06
"Q06689","YLR413W","YLR413W",0.000140017290921289,0.000139044974454473,0.000142082732502332,0.000141151575928945,0.000146503358945798,0.000150798437989683
"Q06696","YLR417W","VPS36",8.65137230110676e-06,8.12827292373311e-06,9.11048211637704e-06,8.89065527134741e-06,9.39802775135559e-06,9.59819463207969e-06
"Q06697","YLR418C","CDC73",4.74651652235178e-05,5.00149982609112e-05,4.90855528679871e-05,6.08373631098682e-05,6.24181323198633e-05,6.31472583762604e-05
"Q06698","YLR419W","YLR419W",2.2989470242554e-05,2.30817418139431e-05,2.44689123503791e-05,2.6757698593277e-05,2.86180006140058e-05,2.86391164222935e-05
"Q06704","YLR309C","IMH1",4.49667089662381e-05,4.48520340299039e-05,4.8036910654637e-05,6.02972536467499e-05,6.21505764373968e-05,6.22633708667598e-05
"Q06705","YLR380W","CSR1",0.000186546815544767,0.00018818110422796,0.000182154368912416,0.000206270882180034,0.000232380250828715,0.00024049981695706
"Q06706","YLR384C","IKI3",7.64687402469663e-05,7.7798590119011e-05,7.68900637935842e-05,8.75894735902515e-05,9.21343919170755e-05,9.09863528580219e-05
"Q06708","YLR386W","VAC14",5.32320830455868e-05,5.11008947431316e-05,5.40845160460101e-05,5.80800442955066e-05,6.4491544391985e-05,6.31463553466825e-05
"Q06709","YLR387C","REH1",1.95039590792515e-05,1.8073323883484e-05,2.07851276346225e-05,1.8724467488989e-05,1.78446736526939e-05,1.76271392660599e-05
"Q06817","YPR081C","GRS2",4.40970790568945e-06,3.943750798333e-06,4.14335219701094e-06,4.48653812956925e-06,4.99454869106908e-06,4.58070955002036e-06
"Q06833","YPR091C","YPR091C",1.11760942961132e-05,1.19287269927841e-05,1.16894510896619e-05,1.30347502871047e-05,1.36293621527636e-05,1.42483894244269e-05
"Q06836","YPR095C","SYT1",1.11792962291686e-07,1.12834046087956e-07,1.16387455391516e-07,1.12684742604722e-07,1.3450699716227e-07,1.3139211869732e-07
"Q06839","YPR097W","YPR097W",3.74980586552391e-05,3.54595077629656e-05,3.59844139351767e-05,3.96255954784142e-05,4.13349528939156e-05,4.17966423135286e-05
"Q06892","YPL188W","POS5",3.7446397909213e-05,4.01886109550387e-05,4.10244302434113e-05,2.99061743916631e-05,2.98505373025494e-05,3.11878177002936e-05
"Q06991","YLR414C","PUN1",1.78446280609814e-05,1.81057212314392e-05,1.76353676651317e-05,2.09955588425648e-05,2.27154323576547e-05,2.10801087701469e-05
"Q07350","YDL043C","PRP11",6.58924562145356e-07,6.12002490714007e-07,6.72376766539636e-07,7.8221537962563e-07,7.63408347795755e-07,8.05890861244974e-07
"Q07362","YDL053C","PBP4",3.29718197139016e-05,3.51307065781122e-05,3.44564396742336e-05,4.02503860818916e-05,3.98003102301961e-05,4.00373093116798e-05
"Q07376","YDL054C","MCH1",8.54210693526477e-06,7.63045538849615e-06,9.20096448645199e-06,4.97838252455971e-06,5.15630777249713e-06,5.50154602494227e-06
"Q07379","YDL057W","YDL057W",7.26864919496073e-06,7.98231553585405e-06,7.91879617044041e-06,8.15603686345394e-06,8.3776471160428e-06,8.75331337625816e-06
"Q07381","YDL060W","TSR1",1.89053501587095e-05,1.95943183309585e-05,1.94108663887902e-05,2.30111748673931e-05,2.50903131242299e-05,2.32493866079702e-05
"Q07395","YDL063C","SYO1",2.21354719944993e-05,2.31869100644266e-05,2.3059969879782e-05,2.70243453040742e-05,2.92884297700983e-05,2.85671811565783e-05
"Q07418","YDL065C","PEX19",1.11855246331786e-06,1.02263974113975e-06,1.17488853048267e-06,1.15503873129707e-06,1.3002205879658e-06,1.1760937494262e-06
"Q07454","YDL073W","YDL073W",1.0313143370511e-06,1.06482741964607e-06,1.15929861431753e-06,1.23599546847381e-06,1.27884190001631e-06,1.19398937550953e-06
"Q07457","YDL074C","BRE1",3.41914601593751e-05,3.46897006470393e-05,3.5736672155902e-05,4.52111028408809e-05,4.72543656566917e-05,4.65941868007065e-05
"Q07458","YDL076C","RXT3",2.16772493564683e-06,2.05911282412711e-06,2.5866724608084e-06,2.67611672121279e-06,2.51400093726501e-06,2.46732529282668e-06
"Q07468","YDL077C","VAM6",7.657231982724e-06,7.51029293724801e-06,7.91433807816208e-06,8.53325132426695e-06,9.13293623831623e-06,7.66788152368698e-06
"Q07471","YDL080C","THI3",2.43386090824099e-05,2.46178623098823e-05,2.2383514475508e-05,3.05381434927677e-05,3.11897315177788e-05,2.7141896564e-05
"Q07478","YDL084W","SUB2",0.000402854734097653,0.000429700916821262,0.000394159758297838,0.000447704806174858,0.000499111963073707,0.000481517706185695
"Q07500","YDL085W","NDE2",5.21467454209732e-06,4.62606055916194e-06,5.27005941527886e-06,8.53335020897305e-06,8.94695236711617e-06,5.94979538772994e-06
"Q07505","YDL086W","YDL086W",3.45222791321821e-05,3.66409951558851e-05,3.57751269301864e-05,2.96874636939639e-05,3.70068948800522e-05,3.37684833617288e-05
"Q07508","YDL087C","LUC7",7.85171148982222e-07,7.19421985301433e-07,9.95463589286163e-07,9.63398892938065e-07,8.69901370843321e-07,8.98684987433716e-07
"Q07527","YDL112W","TRM3",5.7112631516978e-05,5.9893802238281e-05,6.11468665597728e-05,6.90341402816602e-05,7.24072431542817e-05,7.06293447678407e-05
"Q07528","YDL113C","ATG20",3.91157327825595e-06,3.77141695015972e-06,4.38811463112723e-06,4.32258236566456e-06,4.79777521635505e-06,4.11705455960761e-06
"Q07533","YDL117W","CYK3",1.56586378496933e-06,1.50579024432169e-06,1.54804706833315e-06,1.65678462638989e-06,1.69876986268405e-06,1.63792201695671e-06
"Q07534","YDL119C","HEM25",1.58811522738516e-06,1.58928751883889e-06,1.73591456003055e-06,1.40799526089565e-06,1.74793763084916e-06,1.74932738215503e-06
"Q07540","YDL120W","YFH1",3.19041513975278e-06,3.33124803013589e-06,3.68680895120936e-06,3.50900557833064e-06,3.23784236019188e-06,3.43234268997523e-06
"Q07551","YDL124W","YDL124W",0.000170846285066597,0.000173464137121001,0.000174588880928514,0.000148317849803717,0.000200018292198379,0.000184606916474435
"Q07589","YDL144C","YDL144C",2.27483542710398e-05,2.20333392251257e-05,2.38106648209195e-05,2.16481977818764e-05,2.10501897216138e-05,2.1733591816597e-05
"Q07622","YDL203C","ACK1",4.60102476244819e-06,4.58025907051555e-06,4.6722636297951e-06,5.44924560573435e-06,5.33221288575143e-06,5.25104095820272e-06
"Q07623","YDL213C","NOP6",1.12176873611957e-05,1.21651826720524e-05,1.16385018299043e-05,1.93573974613403e-05,1.94812783829985e-05,1.95286899128805e-05
"Q07648","YDL219W","DTD1",2.62057609527027e-05,2.81886417159548e-05,2.7212140772818e-05,2.64836950689567e-05,2.83045455600035e-05,2.93123055242086e-05
"Q07657","YDL225W","SHS1",4.77341448204131e-05,4.85778970562259e-05,4.69828527631062e-05,5.62555973251513e-05,6.02376690165239e-05,5.87721760127923e-05
"Q07688","YDL235C","YPD1",3.22668687563886e-05,3.3752353819929e-05,3.20290789085301e-05,2.81768536125264e-05,3.32704943087822e-05,3.3538087114265e-05
"Q07716","YDL237W","AIM6",1.36946064246164e-05,1.34671363515842e-05,1.33736093939952e-05,1.32729319827267e-05,1.514641493751e-05,1.53607715105314e-05
"Q07799","YLL007C","YLL007C",1.1958477614346e-05,1.14990191010675e-05,1.24845961493516e-05,1.33584439498757e-05,1.39435609314729e-05,1.39559543898214e-05
"Q07800","YLL010C","PSR1",3.52631294514667e-06,3.23153608619966e-06,3.60908176449201e-06,3.49230932073984e-06,3.41463751394823e-06,3.48158189756563e-06
"Q07807","YLL013C","PUF3",5.07901334391945e-05,4.94121279348981e-05,5.01671310463468e-05,5.42514552116188e-05,5.82423310904977e-05,5.81165324697089e-05
"Q07825","YLL029W","FRA1",4.04200085585544e-05,4.0629801568679e-05,4.20704928850303e-05,4.1862539107162e-05,4.40936284355334e-05,4.59942284422296e-05
"Q07830","YLL031C","GPI13",1.61790568747423e-06,1.58137588852129e-06,1.75780971757461e-06,1.8125306460277e-06,1.85023257635643e-06,2.04409359646932e-06
"Q07834","YLL032C","YLL032C",8.56694507741725e-06,8.88877600482696e-06,8.80900670414622e-06,9.58094753398059e-06,1.08271016346717e-05,1.05745462569956e-05
"Q07844","YLL034C","RIX7",3.67546144127329e-05,3.85527898470945e-05,3.81707484790297e-05,4.32287295743404e-05,4.38902601558098e-05,4.4049337507504e-05
"Q07845","YLL035W","GRC3",2.24343631501268e-06,2.23195761584769e-06,2.28314402336864e-06,2.4018350452261e-06,2.71000219382786e-06,2.54858871432792e-06
"Q07878","YLL040C","VPS13",6.01803011644186e-05,5.95176646569145e-05,6.14973213947581e-05,6.55888775035483e-05,6.98510739725281e-05,6.90243206855965e-05
"Q07895","YLR001C","YLR001C",7.22315210713472e-06,7.29055378675553e-06,7.30296426808686e-06,6.3468914550993e-06,6.38148298635595e-06,6.26976404587241e-06
"Q07896","YLR002C","NOC3",1.31826672296247e-05,1.32290015632538e-05,1.33844272446796e-05,1.88708436867372e-05,2.0363093259277e-05,1.97039952529212e-05
"Q07897","YLR003C","CMS1",5.3685026225057e-06,5.42318687759932e-06,5.47827064987256e-06,7.40086249884663e-06,7.89521423019411e-06,7.48181449724779e-06
"Q07913","YLR007W","NSE1",1.4846518862824e-06,1.62711529321027e-06,1.79117984154135e-06,1.60479117029597e-06,1.57678321993322e-06,1.74030384524471e-06
"Q07914","YLR008C","PAM18",1.41870426545064e-05,1.39528686772131e-05,1.3811156379129e-05,1.19313322211793e-05,1.41974089694774e-05,1.45092034268837e-05
"Q07915","YLR009W","RLP24",9.65118395254162e-05,0.000104211123819544,0.000104221438313351,0.000141386838610808,0.000139466612711713,0.000138884234182241
"Q07923","YLR011W","LOT6",1.63721112202029e-05,1.5617964341016e-05,1.67804409409097e-05,1.69609908881946e-05,1.82666281245219e-05,1.71574921765781e-05
"Q07938","YLR017W","MEU1",4.73446306684558e-05,4.86138600850797e-05,4.85575690360529e-05,4.60511834904765e-05,4.70639883629554e-05,4.70613949562224e-05
"Q07950","YLR020C","YEH2",3.59905418664941e-06,3.39109270293037e-06,3.52173561352165e-06,3.73626153941299e-06,3.88426829211827e-06,3.9838714581816e-06
"Q07951","YLR021W","IRC25",5.08456809817119e-06,4.93943951870226e-06,5.16739055184521e-06,4.12817291384911e-06,4.32355860823942e-06,4.54964583117992e-06
"Q07953","YLR022C","SDO1",2.38370781501122e-05,2.49248481702888e-05,2.45246229894082e-05,2.59692321064614e-05,2.90797331886337e-05,2.94207553137017e-05
"Q07979","YLR033W","RSC58",3.58429192073888e-05,3.72442660279764e-05,3.79856180839076e-05,4.03507660152947e-05,4.49480863901786e-05,4.38714091655393e-05
"Q08001","YLR072W","LAM6",3.95600274243598e-06,3.96346652365348e-06,4.25973539822438e-06,4.11183610186335e-06,4.24682778120411e-06,4.34727234235126e-06
"Q08004","YLR074C","BUD20",1.65727558626089e-05,1.78386837758481e-05,1.78945282183546e-05,2.15583085802525e-05,2.30193732677485e-05,2.34025392773541e-05
"Q08023","YLR077W","FMP25",1.95805391659805e-06,1.92310210145206e-06,2.04252099637189e-06,1.98691958077166e-06,2.12168708876798e-06,2.22884975755741e-06
"Q08032","YLR103C","CDC45",3.89879089148763e-06,3.7474026972136e-06,3.98355723906802e-06,3.2798615447868e-06,3.18615260260812e-06,3.13259272674469e-06
"Q08096","YOL010W","RCL1",2.19360036642314e-05,2.28909083009316e-05,2.24070781427378e-05,2.54507903480878e-05,2.81992292673653e-05,2.87222241378191e-05
"Q08109","YOL013C","HRD1",1.52545512752529e-07,8.70958504653045e-08,1.28138618418469e-07,2.15456988564206e-07,2.3566156722884e-07,1.15165811191924e-07
"Q08144","YOL018C","TLG2",8.33081261091072e-06,8.21172524059954e-06,8.50825194079077e-06,9.34248555385088e-06,1.07910687076101e-05,1.10799788320612e-05
"Q08157","YOL019W","YOL019W",9.19081324961975e-07,7.17831378922739e-07,8.5132412647181e-07,1.02694138061971e-06,1.08107920940094e-06,9.7424223805839e-07
"Q08162","YOL021C","DIS3",3.39012157112991e-05,3.45806923382933e-05,3.68605810317585e-05,4.15907945046587e-05,4.29543064903792e-05,4.23103832195446e-05
"Q08179","YOL027C","MDM38",6.28583518358092e-05,6.19481008905079e-05,6.53554151070531e-05,4.99911549978296e-05,5.44653326349511e-05,5.52957300590582e-05
"Q08193","YOL030W","GAS5",8.72071276707017e-05,7.94790088389546e-05,8.52579635870632e-05,6.99622063112218e-05,7.79113112738578e-05,7.42468295299115e-05
"Q08199","YOL031C","SIL1",4.14511891574515e-05,3.9001101313984e-05,4.05048845206068e-05,5.06992783437428e-05,5.64451195277645e-05,5.31589472526884e-05
"Q08202","YOL032W","OPI10",2.80203005325685e-05,2.63139866595535e-05,2.91165875483576e-05,2.34139848287469e-05,2.82739491011134e-05,2.64383137263402e-05
"Q08204","YOL034W","SMC5",2.15932100190908e-06,2.06972751809244e-06,2.27096870954098e-06,1.7074462231845e-06,2.05710759194493e-06,1.98409881994636e-06
"Q08206","YOL036W","YOL036W",6.97620253756814e-07,6.82844066609498e-07,7.06719191140688e-07,7.19114802623912e-07,8.41087564212933e-07,7.50453746076839e-07
"Q08208","YOL041C","NOP12",4.6664752836698e-05,4.78090742599872e-05,5.02859581984646e-05,6.46940521139976e-05,6.60825236534534e-05,6.54923832973922e-05
"Q08213","YOL042W","NGL1",9.55952344035366e-07,1.09634835155234e-06,9.6377092906947e-07,1.05260203187359e-06,1.14645044014461e-06,1.06483761065441e-06
"Q08217","YOL045W","PSK2",2.03344770173428e-06,2.0396572212802e-06,2.12359668977665e-06,2.2434231748723e-06,2.29046075010351e-06,2.24870128271797e-06
"Q08220","YOL049W","GSH2",7.48925487880641e-05,7.61195776472571e-05,7.43398424041935e-05,7.96389408782484e-05,8.27663191300439e-05,8.33410376627102e-05
"Q08223","YOL053W","AIM39",1.36282643421185e-05,1.20016711282722e-05,1.42048946103281e-05,1.18535763831994e-05,1.30078879652121e-05,1.31998357935905e-05
"Q08224","YOL055C","THI20",6.94083442192757e-06,6.410926965307e-06,6.91209897254245e-06,6.59495546434083e-06,6.97963285300164e-06,7.24979090421736e-06
"Q08225","YOL057W","YOL057W",6.06394245699011e-05,6.38310440374432e-05,6.52087411296782e-05,8.28544120503548e-05,9.06739528067113e-05,9.01060221483625e-05
"Q08227","YOL065C","INP54",3.66562071567801e-06,3.73740007510691e-06,3.79759455174503e-06,4.20011535916978e-06,4.28833757915243e-06,4.43545187759648e-06
"Q08229","YOL070C","NBA1",7.35909808753798e-06,7.62675605785144e-06,7.56991042534439e-06,8.31769857101836e-06,8.66178661940554e-06,8.16025884046585e-06
"Q08234","YOL075C","YOL075C",1.10161590765577e-07,1.1711201656678e-07,1.12598358720729e-07,1.18134472407922e-07,1.18736511535005e-07,1.25306873950067e-07
"Q08235","YOL077C","BRX1",2.56924928236706e-05,2.60630994379055e-05,2.76499388434653e-05,3.39328497152619e-05,3.40997756430012e-05,3.54007620126884e-05
"Q08236","YOL078W","AVO1",1.11772037109677e-06,1.06701492862549e-06,1.12270770150804e-06,1.24761760621986e-06,1.29660789206489e-06,1.27676683017891e-06
"Q08237","YOL080C","REX4",5.87160524346269e-06,6.18369612424899e-06,7.33752045479251e-06,8.7386413369547e-06,8.40968393208366e-06,8.48154154270823e-06
"Q08245","YOL109W","ZEO1",6.79724538238959e-05,6.65228926263401e-05,6.95124536608496e-05,5.53371473964306e-05,7.16931264922772e-05,6.48476213712583e-05
"Q08269","YOL130W","ALR1",7.81221223744851e-06,7.61739193840679e-06,7.95511014266746e-06,8.65783144640979e-06,8.9663370052792e-06,8.76419940604151e-06
"Q08278","YOL135C","MED7",1.31237814851446e-05,1.38365330965929e-05,1.29627241269653e-05,1.46685357924718e-05,1.6951988825843e-05,1.59023134090863e-05
"Q08281","YOL138C","RTC1",1.0485473838875e-05,8.9145959421015e-06,1.06641085375164e-05,1.09447284484459e-05,1.10774388304743e-05,1.06593790747814e-05
"Q08282","YOL141W","PPM2",8.35126776130719e-06,8.40103637186592e-06,8.96276963681924e-06,9.61985574416663e-06,1.01067487524253e-05,9.51917597962869e-06
"Q08285","YOL142W","RRP40",1.78298057299158e-06,1.83539260300383e-06,1.90806213479299e-06,2.02650683574506e-06,2.0936320116578e-06,2.1017303031393e-06
"Q08287","YOL144W","NOP8",2.00135915726982e-06,2.05698009433105e-06,2.10751825025119e-06,2.72250946930726e-06,2.90007581412447e-06,2.83161525316085e-06
"Q08299","YOL158C","ENB1",4.50164969493803e-05,5.02216448738045e-05,5.36150530512099e-05,6.21918189442094e-05,6.29244231487254e-05,7.46749696333902e-05
"Q08412","YOR042W","CUE5",7.68290775210074e-05,7.0882538571719e-05,7.59812015738145e-05,7.64287384504015e-05,8.36662960234435e-05,8.30894395076811e-05
"Q08421","YOR051C","ETT1",2.848984149417e-05,3.02867142905401e-05,2.95521920755927e-05,3.1904483922845e-05,3.64947074746631e-05,3.65217827046554e-05
"Q08422","YOR052C","TMC1",5.09999106699004e-07,4.5261031957177e-07,4.96592279986029e-07,4.00046696187667e-07,4.13092857873324e-07,4.27721957795896e-07
"Q08444","YOR056C","NOB1",9.68821589537382e-06,1.00022068103462e-05,1.00818208249649e-05,1.09400544000192e-05,1.19860617130783e-05,1.2499030224778e-05
"Q08446","YOR057W","SGT1",3.53649189498583e-05,3.53887604578515e-05,3.69369019049328e-05,3.66718705265636e-05,3.78604556307929e-05,3.72453613118938e-05
"Q08448","YOR059C","YOR059C",1.48169810915742e-05,1.43819219207329e-05,1.68376981745633e-05,1.51198818930071e-05,1.5551837970497e-05,1.56843223277871e-05
"Q08484","YOR070C","GYP1",4.64995667599861e-06,4.58731152810296e-06,5.10451322944741e-06,4.30484835025063e-06,4.59294002945125e-06,4.39168455882495e-06
